New Data

2.5927696226835795, 425.5770296587475, 276.9556789649157
-91.25358155556216, 244.31552602479888, 96.20663483043131
-93.17433962756417, 245.9983057477802, 32.47757154891548
-93.17433962756417, 245.9983057477802, 32.47757154891548
-91.58099675384076, 245.19212303099138, 113.12730652523055
254.92216152662803, 69.71714777563774, 57.96201060784162
260.1745798815968, 72.01219886666509, 30.275249701633186
260.2831353695185, 72.04224530466777, 30.689445595138153
263.10587669392777, 78.50440601045194, 129.7954536298024
107.50736543900184, 232.85233533089269, 71.46869731272278
108.52352701737102, 233.17089161938577, 37.975486970154435
108.42952845301372, 232.96892869333172, 38.59715869712534
102.44965366904682, 220.12072173331782, 148.82272702436174
-96.39212110723406, 247.59005026443478, 117.68118065097201
-95.49935891767447, 247.54059559979743, 37.258016790465405
-97.57696414835287, 247.2615920269078, 36.64879285999601
-92.22833490633683, 256.48453908184484, 136.119818525247
259.17263553606756, 59.46521611134479, 132.62677720899967
256.6063746475969, 69.75485892936005, 28.14816081497625
256.3649427079743, 70.11172543112856, 30.168955417807325
261.46729840266227, 78.45248933394159, 121.88985261175537
102.98765563360952, 232.3637941326019, 98.03072436613616
106.3808172237302, 234.1773219800943, 31.023882840279555
106.33444963616647, 234.075252473902, 30.629419506730585
101.75496475752259, 231.49716298103016, 97.55438332861667
-5.177776456792966, 160.45954842875025, 308.877154895896
New Data

-0.6728368836311301, 426.48928585560816, 287.6438288403249
-94.55395712377259, 246.21409145734125, 106.92886388475361
-94.07786517699765, 246.10172021650558, 37.204631722318936
-94.71598909877505, 247.77101186725955, 40.52907484366676
-92.07984160864457, 261.0918850416011, 133.46047999358765
265.06938428700374, 76.00036312516792, 97.08111581372111
263.2266996089349, 72.42247546628745, 30.3187905136474
263.95722299557605, 72.62346690114255, 31.191114426059926
264.1322320403718, 78.36960019048365, 129.30992880170834
112.2397796762063, 237.337861786939, 93.87926082876115
108.58436312532815, 236.13615326200963, 38.2828641091985
109.03793005067855, 234.27612490127896, 34.388966966754424
103.30466219432458, 245.16419952500465, 124.11745187322194
-99.19780390572548, 249.12769311353975, 103.26404267806532
-99.10445281707547, 245.5986762111978, 24.508477527097114
-99.9792322313719, 245.59256096829415, 23.42062188936501
-104.70139032819205, 248.4183440798004, 110.49585642666713
268.4646079103456, 79.65504181259075, 108.71473245360906
264.1163550191347, 75.28884714129858, 36.37162576068624
263.7961527916911, 75.19757048955712, 32.4427169874771
276.0383051770751, 90.73464888481091, 115.32484262634372
113.02322421018359, 234.32710965683688, 119.92639795909116
107.0390424527186, 235.62628078119144, 37.4579278159969
106.19049898755974, 234.71382584833054, 37.902651384620356
104.66991142048668, 217.0084775283721, 115.32928611737978
-0.593368266926148, 376.11672987512804, 285.8300251731895
